platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,noop,compression-bench-noop-0-pso_like-65536-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,0,65536,65536,1.000000,85,735.294118,7545158f165814bb,7545158f165814bb,0,7545158f165814bb,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-65536-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,1,65536,65536,1.000000,84,744.047619,7545158f165814bb,7545158f165814bb,0,7545158f165814bb,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-65536-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,2,65536,65536,1.000000,86,726.744186,7545158f165814bb,7545158f165814bb,0,7545158f165814bb,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-65536-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,3,65536,65536,1.000000,87,718.390805,7545158f165814bb,7545158f165814bb,0,7545158f165814bb,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-65536-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,4,65536,65536,1.000000,84,744.047619,7545158f165814bb,7545158f165814bb,0,7545158f165814bb,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-262144-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,0,262144,262144,1.000000,339,737.463127,5c1552df8030fce4,5c1552df8030fce4,5,5c1552df8030fce4,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-262144-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,1,262144,262144,1.000000,339,737.463127,5c1552df8030fce4,5c1552df8030fce4,5,5c1552df8030fce4,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-262144-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,2,262144,262144,1.000000,339,737.463127,5c1552df8030fce4,5c1552df8030fce4,5,5c1552df8030fce4,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-262144-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,3,262144,262144,1.000000,341,733.137830,5c1552df8030fce4,5c1552df8030fce4,5,5c1552df8030fce4,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-262144-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,4,262144,262144,1.000000,339,737.463127,5c1552df8030fce4,5c1552df8030fce4,5,5c1552df8030fce4,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-1048576-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,0,1048576,1048576,1.000000,1361,734.753857,5236623b1e38a3a3,5236623b1e38a3a3,22,5236623b1e38a3a3,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-1048576-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,1,1048576,1048576,1.000000,1502,665.778961,5236623b1e38a3a3,5236623b1e38a3a3,89,5236623b1e38a3a3,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-1048576-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,2,1048576,1048576,1.000000,1381,724.112962,5236623b1e38a3a3,5236623b1e38a3a3,24,5236623b1e38a3a3,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-1048576-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,3,1048576,1048576,1.000000,1386,721.500722,5236623b1e38a3a3,5236623b1e38a3a3,87,5236623b1e38a3a3,true,true,passed
macOS,noop,compression-bench-noop-0-pso_like-1048576-v1,Mac,Apple Silicon,macOS,1.0.0,0,pso_like,4,1048576,1048576,1.000000,1326,754.147813,5236623b1e38a3a3,5236623b1e38a3a3,131,5236623b1e38a3a3,true,true,passed
macOS,noop,compression-bench-noop-0-high_compressibility-65536-v1,Mac,Apple Silicon,macOS,1.0.0,0,high_compressibility,0,65536,65536,1.000000,88,710.227273,2772eb7b5d580d96,2772eb7b5d580d96,1,2772eb7b5d580d96,true,true,passed
