platform,algorithm,baseline_package_id,device_model,soc,os_version,version,level,payload_profile,iteration_index,input_size,compressed_size,compression_ratio,compress_us,throughput_mbps,input_hash,compressed_output_hash,decompress_us,decompressed_output_hash,roundtrip_hash_match,roundtrip_byte_match,status
macOS,noop,compression-bench-noop-0-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.0.0,0,low_compressibility,2,1048576,1048576,1.000000,2372,421.585160,31bf0a2c90ad6cea,31bf0a2c90ad6cea,32,31bf0a2c90ad6cea,true,true,passed
macOS,noop,compression-bench-noop-0-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.0.0,0,low_compressibility,3,1048576,1048576,1.000000,3200,312.500000,31bf0a2c90ad6cea,31bf0a2c90ad6cea,32,31bf0a2c90ad6cea,true,true,passed
macOS,noop,compression-bench-noop-0-low_compressibility-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.0.0,0,low_compressibility,4,1048576,1048576,1.000000,2431,411.353353,31bf0a2c90ad6cea,31bf0a2c90ad6cea,148,31bf0a2c90ad6cea,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,0,65536,3045,21.522496,150,416.666667,7545158f165814bb,a12582c4d9b70dc1,17,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,1,65536,3045,21.522496,188,332.446809,7545158f165814bb,a12582c4d9b70dc1,13,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,2,65536,3045,21.522496,141,443.262411,7545158f165814bb,a12582c4d9b70dc1,13,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,3,65536,3045,21.522496,343,182.215743,7545158f165814bb,a12582c4d9b70dc1,282,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,4,65536,3045,21.522496,161,388.198758,7545158f165814bb,a12582c4d9b70dc1,17,7545158f165814bb,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,0,262144,10879,24.096332,573,436.300175,5c1552df8030fce4,aa93b299a8716384,66,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,1,262144,10879,24.096332,489,511.247444,5c1552df8030fce4,aa93b299a8716384,59,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,2,262144,10879,24.096332,479,521.920668,5c1552df8030fce4,aa93b299a8716384,64,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,3,262144,10879,24.096332,497,503.018109,5c1552df8030fce4,aa93b299a8716384,61,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,4,262144,10879,24.096332,525,476.190476,5c1552df8030fce4,aa93b299a8716384,63,5c1552df8030fce4,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,0,1048576,42639,24.591946,1975,506.329114,5236623b1e38a3a3,5bb754c142695973,233,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,1,1048576,42639,24.591946,2747,364.033491,5236623b1e38a3a3,5bb754c142695973,315,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,2,1048576,42639,24.591946,2131,469.263257,5236623b1e38a3a3,5bb754c142695973,250,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,3,1048576,42639,24.591946,2702,370.096225,5236623b1e38a3a3,5bb754c142695973,275,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-1-pso_like-1048576-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,pso_like,4,1048576,42639,24.591946,1973,506.842372,5236623b1e38a3a3,5bb754c142695973,295,5236623b1e38a3a3,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,0,65536,6808,9.626322,205,304.878049,2772eb7b5d580d96,2482c1c48df54ebf,9,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,1,65536,6808,9.626322,124,504.032258,2772eb7b5d580d96,2482c1c48df54ebf,6,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,2,65536,6808,9.626322,128,488.281250,2772eb7b5d580d96,2482c1c48df54ebf,8,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,3,65536,6808,9.626322,120,520.833333,2772eb7b5d580d96,2482c1c48df54ebf,6,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-65536-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,4,65536,6808,9.626322,131,477.099237,2772eb7b5d580d96,2482c1c48df54ebf,8,2772eb7b5d580d96,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,0,262144,26912,9.740785,568,440.140845,dcf9578e5a22ffc3,b6bced6572c959b0,26,dcf9578e5a22ffc3,true,true,passed
macOS,zstd,compression-bench-zstd-1-high_compressibility-262144-v1,"MacBookPro18,1",Apple M1 Pro,macOS 14.6.1,1.5.6,1,high_compressibility,1,262144,26912,9.740785,510,490.196078,dcf9578e5a22ffc3,b6bced6572c959b0,18,dcf9578e5a22ffc3,true,true,passed
