Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
UpdateCaptureContents,1,23.781213,0.042050,2.298982,2.341032,0.042050,2.298982,2.341032,0.042050,0.042050,0.042050,0.042050,0.000000,
UObjectLoadAllCompiledInStructs,1,24.261834,0.041217,1.563999,1.605216,0.041217,1.563999,1.605216,0.041217,0.041217,0.041217,0.041217,0.000000,
FRDGAllocator::ReleaseAll,9828,348.108930,0.041168,1.903811,1.903811,0.000000,30.136350,30.136353,0.000003,0.000000,0.000180,0.000004,0.000008,
STAT_SetupCommonViewUniformBufferParameters,8186,290.910476,0.040535,1.996919,1.996924,0.000005,30.136158,30.136160,0.000002,0.000000,0.000829,0.000005,0.000016,
EndFrame,1633,58.789026,0.040448,2.359144,2.359154,0.000010,30.136417,30.136437,0.000020,0.000008,0.001081,0.000025,0.000036,
FRenderAssetStreamingMipCalcTask_DoWork,234,8.413466,0.039740,2.269598,2.269621,0.000023,30.082034,30.082156,0.000122,0.000011,0.001610,0.000170,0.000204,
FAudioThreadTask.SetListener,1635,59.218891,0.039625,2.361739,2.361743,0.000004,29.971158,29.971172,0.000014,0.000001,0.000743,0.000024,0.000033,
FRenderAssetStreamingMipCalcTask::DoWork,234,8.413486,0.039252,2.269610,2.269621,0.000011,30.082035,30.082100,0.000065,0.000011,0.001608,0.000168,0.000204,
STAT_FGLQueryBatcher_SoftFlushScan,6435,229.950497,0.039197,2.153038,2.153038,0.000000,30.137305,30.137322,0.000017,0.000000,0.001440,0.000006,0.000024,
UEngine::Init,1,25.553880,0.039133,1.790520,1.829653,0.039133,1.790520,1.829653,0.039133,0.039133,0.039133,0.039133,0.000000,
Engine Initialized,1,25.558452,0.039126,1.790527,1.829653,0.039126,1.790527,1.829653,0.039126,0.039126,0.039126,0.039126,0.000000,
RaiseThreadPriority,4414,149.075343,0.038828,0.532687,0.532688,0.000001,30.141869,30.141876,0.000007,0.000000,0.001020,0.000009,0.000037,
STAT_PostprocessSettings,1635,58.060401,0.038675,1.978011,1.978053,0.000042,30.138322,30.138340,0.000018,0.000007,0.000172,0.000024,0.000010,
HeartbeatTickTickables,3718,129.919087,0.037912,1.518628,1.518679,0.000051,30.136439,30.136440,0.000001,0.000000,0.001187,0.000010,0.000027,
Gathering Event Data,1634,59.047569,0.037871,2.425848,2.425866,0.000018,30.098435,30.098452,0.000017,0.000007,0.000906,0.000023,0.000044,
STAT_RHIMETHOD_ReadSurfaceFloatData_Flush,2,51.615567,0.037676,2.302011,2.312834,0.010823,2.313906,2.340759,0.026853,0.010823,0.026853,0.018838,0.011335,
STAT_ComputeAndMarkRelevanceForViewParallel_Finalize,1640,58.295236,0.037215,1.996784,1.996787,0.000003,30.129434,30.129443,0.000009,0.000002,0.000947,0.000023,0.000075,
MainThreadWaitingOnAsyncLoadingThread,30,148.969873,0.037120,1.791263,1.791955,0.000692,1.985358,1.992646,0.007288,0.000000,0.008268,0.001237,0.002554,
SyncBodies,1633,58.623265,0.036856,2.281939,2.282061,0.000122,30.137759,30.137774,0.000015,0.000006,0.000284,0.000023,0.000012,
BeginOcclusionTests,1634,58.101019,0.036736,2.012272,2.012366,0.000094,30.135686,30.135703,0.000017,0.000007,0.000396,0.000022,0.000016,
FScene_UpdateAllLightSceneInfos,1641,58.139467,0.036675,1.903606,1.903665,0.000059,30.128820,30.128839,0.000019,0.000005,0.000430,0.000022,0.000024,
WaitForMovieToFinish,1,27.630416,0.036192,1.961214,1.997406,0.036192,1.961214,1.997406,0.036192,0.036192,0.036192,0.036192,0.000000,
Slate::AddShapedTextElement,1634,58.629475,0.036122,2.273343,2.274032,0.000689,30.143264,30.143284,0.000020,0.000007,0.000689,0.000022,0.000018,
Fill Event Producer Data,1634,59.047573,0.035905,2.425850,2.425866,0.000016,30.098435,30.098452,0.000017,0.000007,0.000905,0.000022,0.000042,
Submix Graph,1148,40.579676,0.035821,1.829407,1.829699,0.000292,30.119421,30.119431,0.000010,0.000001,0.001054,0.000031,0.000072,
Upload,3276,116.036516,0.035162,1.903768,1.903780,0.000012,30.136260,30.136260,0.000000,0.000000,0.000152,0.000011,0.000012,
STAT_FViewInfo_DestroyAllSnapshots,1640,58.855590,0.035153,2.271284,2.271296,0.000012,30.136083,30.136097,0.000014,0.000005,0.000464,0.000021,0.000020,
FAudioDevice_UpdatePluginSettingsObjectCache,1635,59.218854,0.035091,2.361745,2.361755,0.000010,29.971177,29.971195,0.000018,0.000005,0.000410,0.000021,0.000019,
PostUpdateAnimation,1635,58.000848,0.033863,1.948029,1.948091,0.000062,30.137257,30.137272,0.000015,0.000000,0.000476,0.000021,0.000021,
FUpdateStreamingRenderAssetsTask,1167,42.193887,0.033696,2.361706,2.361714,0.000008,30.019714,30.019741,0.000027,0.000006,0.001088,0.000029,0.000057,
Extract Pose From Anim Data,1634,58.836026,0.033002,2.279305,2.279314,0.000009,30.051370,30.051405,0.000035,0.000007,0.001435,0.000020,0.000043,
FSceneRenderer::AllocateShadowDepthTargets,1640,58.295273,0.032511,1.997075,1.997091,0.000016,30.129705,30.129716,0.000011,0.000004,0.000709,0.000020,0.000031,
FShaderTypeRegistration::CommitAll(),1,30.813792,0.032453,0.746728,0.779181,0.032453,0.746728,0.779181,0.032453,0.032453,0.032453,0.032453,0.000000,
Textures,3276,116.036540,0.032438,1.903793,1.903794,0.000001,30.136274,30.136279,0.000005,0.000001,0.000132,0.000010,0.000007,
CaptureCommand,6,186.323831,0.032189,2.266741,2.271417,0.004676,2.297747,2.298943,0.001196,0.001196,0.015225,0.005365,0.005552,
TickHotfixables,1634,58.623738,0.032098,2.261998,2.262004,0.000006,30.134655,30.134666,0.000011,0.000004,0.001474,0.000020,0.000047,
FRDGBuilder::CollectBarriers,3276,116.036553,0.032042,1.903785,1.903786,0.000001,30.136266,30.136268,0.000002,0.000001,0.000354,0.000010,0.000011,
ForEachObjectOfClass,8263,292.574006,0.032033,1.895801,1.895804,0.000003,30.138224,30.138228,0.000004,0.000000,0.000372,0.000004,0.000008,
STAT_CalcSceneViewInitOptions,1635,58.059717,0.031915,1.977643,1.977752,0.000109,30.138290,30.138304,0.000014,0.000002,0.000319,0.000020,0.000014,
RenderLightFunctionAtlas,1634,58.082273,0.031654,1.997476,1.997497,0.000021,30.129970,30.129984,0.000014,0.000006,0.000229,0.000019,0.000011,
STAT_ProcessMouseMove_RoutePointerMoveEvent,1113,39.933414,0.031493,2.270736,2.270748,0.000012,30.140945,30.142132,0.001187,0.000008,0.002095,0.000028,0.000074,
STAT_DispatchTickGroup,11438,410.355805,0.031361,2.264781,2.264781,0.000000,30.138151,30.138153,0.000002,0.000000,0.000399,0.000003,0.000008,
FAudioDevice_UpdateSources,1634,59.182453,0.030922,2.361772,2.361780,0.000008,29.971292,29.971307,0.000015,0.000006,0.000699,0.000019,0.000033,
Load pre-init plugin modules,1,32.623234,0.030653,0.627012,0.657665,0.030653,0.627012,0.657665,0.030653,0.030653,0.030653,0.030653,0.000000,
Collect Barriers,3276,116.036557,0.030579,1.903786,1.903786,0.000000,30.136266,30.136268,0.000002,0.000000,0.000352,0.000009,0.000011,
ConstructObject,2279,92.271260,0.030494,0.668219,0.668288,0.000069,25.367066,25.367134,0.000068,0.000000,0.002425,0.000013,0.000101,
FlushPendingDeleteRHIResourcesCmd,13,0.787383,0.030456,1.538208,1.543616,0.005408,18.048255,18.048603,0.000348,0.000076,0.012411,0.002343,0.003821,
Sync Pull Results,1633,58.623274,0.030309,2.281942,2.281995,0.000053,30.137760,30.137773,0.000013,0.000004,0.000279,0.000019,0.000011,
Module/OnlineSubsystem,1,33.070970,0.030238,0.627268,0.657506,0.030238,0.627268,0.657506,0.030238,0.030238,0.030238,0.030238,0.000000,
QueryCursor,1635,57.174661,0.030217,1.544343,1.544353,0.000010,30.140910,30.140927,0.000017,0.000005,0.000401,0.000018,0.000012,
PostInitProperties,20381,825.179719,0.030099,0.668271,0.668272,0.000001,25.367123,25.367133,0.000010,0.000000,0.025903,0.000001,0.000181,
Module/HTTP,1,33.560426,0.029797,0.627275,0.657072,0.029797,0.627275,0.657072,0.029797,0.029797,0.029797,0.029797,0.000000,
FEnhancedInputModule,1634,58.630150,0.029698,2.268616,2.268861,0.000245,30.138220,30.138236,0.000016,0.000004,0.000245,0.000018,0.000009,
FAudioDevice::Init,1,34.523234,0.028966,1.800048,1.829014,0.028966,1.800048,1.829014,0.028966,0.028966,0.028966,0.028966,0.000000,
PassDependencies,3276,116.036565,0.028767,1.903783,1.903783,0.000000,30.136262,30.136263,0.000001,0.000000,0.000448,0.000009,0.000014,
FConfigContext::Load,169,125.582211,0.028684,0.497971,0.498050,0.000079,1.843166,1.843703,0.000537,0.000002,0.006642,0.000170,0.000695,
Module/SSL,1,35.022590,0.028553,0.627357,0.655910,0.028553,0.627357,0.655910,0.028553,0.028553,0.028553,0.028553,0.000000,
BuildRootCertificateArray,1,35.029951,0.028547,0.627359,0.655906,0.028547,0.627359,0.655906,0.028547,0.028547,0.028547,0.028547,0.000000,
STAT_SGameLayerManager_GetAspectRatioInset,1635,57.877997,0.027762,1.893984,1.893985,0.000001,30.143044,30.143061,0.000017,0.000001,0.000533,0.000017,0.000015,
TG_LastDemotable,1634,58.624679,0.027704,2.265952,2.265954,0.000002,30.138150,30.138173,0.000023,0.000002,0.000482,0.000017,0.000015,
STAT_FEngineLoop_Tick_FinishedInputThisFrame,1634,58.626877,0.027533,2.264567,2.264575,0.000008,30.135727,30.135743,0.000016,0.000005,0.000379,0.000017,0.000022,
bDoingActorTicks,1634,58.624660,0.027338,2.265957,2.265980,0.000023,30.138175,30.138187,0.000012,0.000004,0.000797,0.000017,0.000022,
FEnhancedInputModule::Tick,1634,58.630156,0.027276,2.268618,2.268861,0.000243,30.138221,30.138235,0.000014,0.000004,0.000243,0.000017,0.000009,
LoadStartupModules,1,36.668989,0.027271,1.751045,1.778316,0.027271,1.751045,1.778316,0.027271,0.027271,0.027271,0.027271,0.000000,
UWorldPartitionSubsystem::UpdateStreamingSources,1636,58.040208,0.027113,1.950674,1.950682,0.000008,30.138019,30.138030,0.000011,0.000004,0.000721,0.000017,0.000021,
SceneVisibility_FrustumCull,1640,58.295777,0.026847,1.996752,1.996763,0.000011,30.129142,30.129150,0.000008,0.000002,0.001026,0.000016,0.000056,
Nav Tick Time,1634,58.626938,0.026019,2.264723,2.264740,0.000017,30.135860,30.135870,0.000010,0.000004,0.001397,0.000016,0.000048,
ProcessAsyncLoading,1634,58.626879,0.025875,2.264600,2.264607,0.000007,30.135763,30.135775,0.000012,0.000005,0.000723,0.000016,0.000028,
TickRenderingTimer,1633,58.787024,0.025628,2.357813,2.357827,0.000014,30.136039,30.136052,0.000013,0.000006,0.000380,0.000016,0.000011,
PreUpdateAnimation,1634,57.967204,0.025348,1.947876,1.947901,0.000025,30.136220,30.136229,0.000009,0.000004,0.002036,0.000016,0.000063,
SwapAccelerationStructures,819,29.879342,0.025229,2.441745,2.441763,0.000018,29.851963,29.851987,0.000024,0.000009,0.001475,0.000031,0.000060,
FPBDRigidsEvolutionGBF::KinematicTargets,1633,59.010289,0.025167,2.425188,2.425194,0.000006,30.098318,30.098328,0.000010,0.000003,0.002483,0.000015,0.000070,
OnlineAsync,1398,46.623564,0.025112,0.678261,0.678265,0.000004,30.663094,30.663099,0.000005,0.000000,0.004917,0.000018,0.000172,
HitTestGrid AddWidget,22877,799.934235,0.024689,1.544598,1.544606,0.000008,30.143199,30.143199,0.000000,0.000000,0.001073,0.000001,0.000007,
FPBDRigidsEvolutionGBF::CreateConstraintGraph,1633,59.010622,0.024232,2.425404,2.425411,0.000007,30.098376,30.098388,0.000012,0.000005,0.002337,0.000015,0.000062,
STAT_FrustumCull_Loop,1640,58.295794,0.024155,1.996760,1.996763,0.000003,30.129143,30.129150,0.000007,0.000001,0.001024,0.000015,0.000055,
OcclusionSubmittedFence Dispatch,1640,58.314586,0.023967,2.012398,2.012405,0.000007,30.135713,30.135722,0.000009,0.000002,0.000710,0.000015,0.000022,
EnhPIS_KeyDownPrev,1633,58.612593,0.023790,2.275061,2.275066,0.000005,30.135959,30.135968,0.000009,0.000003,0.000398,0.000015,0.000022,
CurrentSlateApp.InitializeRenderer,1,42.202996,0.023695,1.512838,1.536533,0.023695,1.512838,1.536533,0.023695,0.023695,0.023695,0.023695,0.000000,
FSlateRHIResourceManager::CreateTextures,5,18.870417,0.023671,1.512913,1.536470,0.023557,1.777772,1.777878,0.000106,0.000002,0.023557,0.004734,0.010522,
FAudioDevice_UpdateAudioEngineSubsystems,1634,59.182483,0.023564,2.361761,2.361767,0.000006,29.971207,29.971282,0.000075,0.000004,0.000663,0.000014,0.000020,
metasound::FRegistryContainerImpl::RegisterPendingNodes,3,129.143349,0.022763,1.753405,1.775932,0.022527,1.776402,1.776635,0.000233,0.000003,0.022527,0.007588,0.012938,
STAT_FOpenGLGPUFence_PollAllFences,9846,344.307882,0.022591,1.543572,1.543572,0.000000,30.140065,30.140071,0.000006,0.000000,0.000219,0.000002,0.000005,
Module/MetasoundFrontend,1,44.286980,0.022580,1.753357,1.775937,0.022580,1.753357,1.775937,0.022580,0.022580,0.022580,0.022580,0.000000,
FillComponentSpaceTransforms_WorkerThread,1633,58.799553,0.022379,2.279335,2.279339,0.000004,30.051632,30.051655,0.000023,0.000003,0.000297,0.000014,0.000014,
Event_ProcessExportBundle,184,525.334544,0.022264,1.642324,1.642372,0.000048,1.991134,1.992577,0.001443,0.000003,0.002659,0.000121,0.000305,
LoadCoreModules,1,45.308323,0.022071,0.506976,0.529047,0.022071,0.506976,0.529047,0.022071,0.022071,0.022071,0.022071,0.000000,
Module/CoreUObject,1,45.339137,0.022056,0.506988,0.529044,0.022056,0.506988,0.529044,0.022056,0.022056,0.022056,0.022056,0.000000,
Uniform buffer pool cleanup time,1655,57.883142,0.021820,1.543548,1.543552,0.000004,30.135630,30.135638,0.000008,0.000001,0.000535,0.000013,0.000018,
LoadIniFileHierarchy,120,96.763035,0.021764,0.603512,0.608008,0.004496,1.843271,1.843655,0.000384,0.000006,0.005886,0.000181,0.000704,
Parse Meta,1636,56.172252,0.021748,0.506980,0.524529,0.017549,29.631678,29.631680,0.000002,0.000000,0.017549,0.000013,0.000435,
FRenderAssetStreamingManager::IncrementalUpdate,1634,58.629340,0.021598,2.269466,2.269523,0.000057,30.139347,30.139471,0.000124,0.000002,0.000124,0.000013,0.000008,
Scan For Advance,1636,56.206081,0.021402,0.524531,0.524533,0.000002,29.631681,29.631702,0.000021,0.000001,0.000135,0.000013,0.000005,
RenderAssetUpdateCommand,60,21.722539,0.021369,2.481995,2.482019,0.000024,5.244062,5.244103,0.000041,0.000004,0.002206,0.000356,0.000632,
Build Anim Track Pairs,1634,58.836058,0.020922,2.279285,2.279304,0.000019,30.051355,30.051370,0.000015,0.000002,0.006235,0.000013,0.000156,
DeferredShadingSceneRenderer ViewExtensionPostRenderView,1640,58.306005,0.020731,2.002901,2.002906,0.000005,30.130355,30.130364,0.000009,0.000003,0.000112,0.000013,0.000006,
STAT_FEngineLoop_MediaTickPostRender,1634,58.631132,0.020698,2.274271,2.274278,0.000007,30.143418,30.143424,0.000006,0.000001,0.000548,0.000013,0.000055,
FPBDRigidsEvolutionGBF::BuildGroups,1633,59.010601,0.020662,2.425419,2.425493,0.000074,30.098402,30.098413,0.000011,0.000003,0.000813,0.000013,0.000028,
STAT_EditorDynamicPrimitiveDrawTime,1640,58.308387,0.020570,2.009337,2.009344,0.000007,30.135641,30.135651,0.000010,0.000002,0.000091,0.000013,0.000005,
BeginFlushResourcesRHI,1640,58.306001,0.020555,2.002931,2.002956,0.000025,30.130389,30.130396,0.000007,0.000002,0.000327,0.000013,0.000012,
FTexture2DStreamIn_IO_AsyncReallocate::LockMips,20,7.579441,0.020447,2.556773,2.556901,0.000128,5.194858,5.195490,0.000632,0.000008,0.002149,0.001022,0.000711,
MyUMG_C [ListView_97],1634,58.629508,0.020399,2.273273,2.273286,0.000013,30.143190,30.143198,0.000008,0.000003,0.000128,0.000012,0.000007,
FAsyncTask::SyncCompletion,5588,188.586208,0.020342,0.508010,0.508010,0.000000,30.139017,30.139021,0.000004,0.000000,0.000247,0.000004,0.000010,
StartFinalPostprocessSettings,1641,58.273488,0.020331,1.978013,1.978028,0.000015,30.138323,30.138332,0.000009,0.000001,0.000100,0.000012,0.000006,
UpdatePrimitiveTransform (GT),3339,119.866400,0.020228,2.282410,2.282413,0.000003,30.138419,30.138423,0.000004,0.000000,0.000454,0.000006,0.000010,
EnhPIS_Devices,21229,761.963626,0.020216,2.275068,2.275070,0.000002,30.135978,30.135978,0.000000,0.000000,0.000429,0.000001,0.000006,
STAT_FRenderAssetStreamingManager_IncrementalUpdate,1634,58.629355,0.020206,2.269473,2.269523,0.000050,30.139348,30.139471,0.000123,0.000001,0.000123,0.000012,0.000008,
FEndPhysicsTickFunction_ExecuteTick,1633,58.619267,0.019624,2.279714,2.279725,0.000011,30.137443,30.137449,0.000006,0.000002,0.000341,0.000012,0.000017,
HUD Time,1635,58.095939,0.019410,1.995675,1.995684,0.000009,30.138771,30.138778,0.000007,0.000003,0.000203,0.000012,0.000010,
ForEachObjectOfClasses_Implementation,8263,292.574006,0.019160,1.895801,1.895804,0.000003,30.138225,30.138228,0.000003,0.000000,0.000369,0.000002,0.000006,
RenderingFrame,1633,58.601107,0.019066,2.262226,2.262232,0.000006,30.128586,30.128594,0.000008,0.000003,0.000260,0.000012,0.000008,
BufferPhysicsResults,1633,59.011413,0.019059,2.425883,2.425943,0.000060,30.098489,30.098496,0.000007,0.000003,0.000858,0.000012,0.000028,
StateMachine Find Transition,1634,58.836304,0.019048,2.279224,2.279228,0.000004,30.051181,30.051193,0.000012,0.000002,0.001001,0.000012,0.000029,
LightFunctionAtlasGeneration,1634,58.082285,0.018790,1.997478,1.997495,0.000017,30.129971,30.129980,0.000009,0.000003,0.000126,0.000011,0.000006,
STAT_USkeletalMeshComponent_RefreshBoneTransforms_GamethreadEval,1636,58.012843,0.018360,1.935484,1.935490,0.000006,30.136129,30.136136,0.000007,0.000003,0.000652,0.000011,0.000029,
ProcessMouseButtonUp,19,0.995975,0.017976,10.470557,10.471605,0.001048,29.547202,29.547344,0.000142,0.000055,0.001744,0.000946,0.000607,
STAT_PushPhysicsState,1634,57.872279,0.017902,1.902787,1.902794,0.000007,30.137369,30.137376,0.000007,0.000002,0.000206,0.000011,0.000010,
FPrimitiveSceneInfo_CacheMeshDrawCommands,324,13.852962,0.017664,1.994849,1.996188,0.001339,25.383206,25.383349,0.000143,0.000008,0.001593,0.000055,0.000165,
STAT_FBackgroundableTicker_ForegroundTick,1634,58.631050,0.017653,2.274202,2.274217,0.000015,30.143386,30.143394,0.000008,0.000003,0.000449,0.000011,0.000023,
Slate RT: Create Batches,1634,57.184631,0.017516,1.561983,1.561983,0.000000,30.136086,30.136094,0.000008,0.000000,0.000128,0.000011,0.000006,
STAT_CacheMeshDrawCommands,324,13.852968,0.017467,1.994860,1.996188,0.001328,25.383207,25.383349,0.000142,0.000008,0.001593,0.000054,0.000165,
STAT_FOnlineSubsystemNull_Tick,1634,58.631074,0.017175,2.274223,2.274232,0.000009,30.143398,30.143404,0.000006,0.000003,0.000440,0.000011,0.000023,
STAT_FEngineLoop_UpdateTimeAndHandleMaxTickRate,1634,58.623909,0.017109,2.262128,2.262187,0.000059,30.134707,30.134715,0.000008,0.000003,0.001347,0.000010,0.000037,
FQueuedThread::DoWork,240,8.456706,0.017098,1.702058,1.702101,0.000043,30.081873,30.081901,0.000028,0.000006,0.000245,0.000071,0.000039,
LoadConfig,5061,3162.650602,0.017076,0.668443,0.668444,0.000001,2.268679,2.268683,0.000004,0.000000,0.000829,0.000003,0.000021,
UWorldPartitionStreamingPolicy::UpdateStreamingState,1636,58.040210,0.016941,1.950685,1.950698,0.000013,30.138033,30.138040,0.000007,0.000003,0.000512,0.000010,0.000018,
PrepareViewRectsForRendering,1640,58.295215,0.016906,1.996219,1.996227,0.000008,30.128882,30.128888,0.000006,0.000002,0.001333,0.000010,0.000037,
FScene_UpdatePrimitiveTransform,3339,119.866409,0.016797,2.282411,2.282413,0.000002,30.138419,30.138422,0.000003,0.000000,0.000454,0.000005,0.000009,
UEngine::InitializeObjectReferences,2,238.805970,0.016753,1.791094,1.799469,0.008375,1.791091,1.799469,0.008378,0.008375,0.008378,0.008377,0.000002,
FPrimitiveSceneInfo_CacheMeshDrawCommand,327,15.537158,0.016732,4.337021,4.338458,0.001437,25.383212,25.383341,0.000129,0.000006,0.001437,0.000051,0.000179,
PhysicsParallelForWithContext,3982,143.143373,0.016601,2.280248,2.280248,0.000000,30.098511,30.098511,0.000000,0.000000,0.001105,0.000004,0.000027,
Tick,3267,117.213584,0.016515,2.265767,2.265844,0.000077,30.137960,30.137963,0.000003,0.000000,0.000464,0.000005,0.000014,
GatherDynamicMeshElements,1640,58.295240,0.016292,1.996794,1.996798,0.000004,30.129446,30.129451,0.000005,0.000001,0.000636,0.000010,0.000030,
ChaosPushData,1634,58.970931,0.016289,2.389654,2.389656,0.000002,30.098217,30.098221,0.000004,0.000001,0.005729,0.000010,0.000143,
STAT_SortVisibleMeshDrawCommands,9011,349.804733,0.016256,4.339170,4.339170,0.000000,30.099255,30.099256,0.000001,0.000000,0.000497,0.000002,0.000009,
Slate_ResetElementList,3269,114.708721,0.016092,1.644717,1.644720,0.000003,30.142983,30.142986,0.000003,0.000000,0.000416,0.000005,0.000009,
UClassRegisterAllCompiledInClasses,3,2.359747,0.015845,0.506994,0.521131,0.014137,1.778317,1.778317,0.000000,0.000000,0.014137,0.005282,0.007716,
STAT_Media_TickOutput,1634,58.631141,0.015834,2.274275,2.274278,0.000003,30.143420,30.143424,0.000004,0.000001,0.000545,0.000010,0.000051,
ReadBlockFromFile,222,60.163792,0.015802,1.506087,1.506246,0.000159,5.195960,5.196014,0.000054,0.000013,0.000210,0.000071,0.000031,
STAT_SlatePaintDebugCanvas,1634,58.629531,0.015669,2.273314,2.273319,0.000005,30.143222,30.143228,0.000006,0.000001,0.000103,0.000010,0.000006,
BndEvt__MyUMG_Button_K2Node_ComponentBoundEvent_0_OnButtonClickedEvent__DelegateSignature,13,0.872655,0.015631,10.470623,10.471564,0.000941,25.366711,25.367696,0.000985,0.000941,0.001620,0.001202,0.000232,
LockTexture time,424,-9367.060643,0.015621,1.538407,1.538900,0.000493,1.493114,1.493142,0.000028,0.000002,0.001314,0.000037,0.000108,
SViewport [GameEngine.cpp(232)],1634,58.629483,0.015555,2.273089,2.273095,0.000006,30.143018,30.143026,0.000008,0.000002,0.000406,0.000010,0.000011,
ExecuteUbergraph_MyUMG,13,0.872655,0.015463,10.470633,10.471562,0.000929,25.366720,25.367693,0.000973,0.000929,0.001609,0.001189,0.000231,
FRDGBuilder::FlushAccessModeQueue,3276,116.036516,0.015263,1.903759,1.903759,0.000000,30.136251,30.136251,0.000000,0.000000,0.000116,0.000005,0.000006,
PSC Manager Tick [GT],11431,410.254562,0.015199,2.274980,2.274982,0.000002,30.138167,30.138168,0.000001,0.000000,0.000288,0.000001,0.000006,
FConfigCacheIni::InitializeConfigSystem,1,67.087079,0.014906,0.602071,0.616977,0.014906,0.602071,0.616977,0.014906,0.014906,0.014906,0.014906,0.000000,
Other TaskGraph Tasks,33,1.193964,0.014798,0.506992,0.510121,0.003129,28.144852,28.146008,0.001156,0.000019,0.003129,0.000448,0.000575,
FCoreDelegates::OnInit.Broadcast,1,68.068886,0.014691,0.657930,0.672621,0.014691,0.657930,0.672621,0.014691,0.014691,0.014691,0.014691,0.000000,
PC Build Input Stack,1633,58.612578,0.014680,2.275041,2.275046,0.000005,30.135950,30.135955,0.000005,0.000002,0.000645,0.000009,0.000025,
FAudioDevice_UpdateHardware,1634,59.182455,0.014679,2.361780,2.361784,0.000004,29.971308,29.971314,0.000006,0.000002,0.000370,0.000009,0.000013,
STAT_CaptureSceneToScratchCubemap_Flush,6,212.314225,0.014623,2.270557,2.271032,0.000475,2.298616,2.298817,0.000201,0.000201,0.013202,0.002437,0.005275,
STAT_EventLoop_TTimerManager_Tick_RunTimers,593,19.903807,0.014524,0.657209,0.657210,0.000001,30.450505,30.450505,0.000000,0.000000,0.005314,0.000024,0.000227,
InitGameUserSettings,1,68.865781,0.014521,1.829655,1.844176,0.014521,1.829655,1.844176,0.014521,0.014521,0.014521,0.014521,0.000000,
SpawnTime,27,1.152381,0.014442,1.937929,1.938045,0.000116,25.366870,25.367682,0.000812,0.000107,0.001332,0.000535,0.000444,
FAudioDevice_UpdateAudioVolumeEffects,1634,59.182635,0.014376,2.361757,2.361761,0.000004,29.971199,29.971207,0.000008,0.000003,0.000380,0.000009,0.000016,
ProcessIniContents,161,129.711718,0.014346,0.602123,0.602225,0.000102,1.843281,1.843337,0.000056,0.000002,0.004717,0.000089,0.000478,
FPBDRigidsEvolutionGBF::CreateIslands,1633,59.010620,0.014239,2.425411,2.425416,0.000005,30.098388,30.098396,0.000008,0.000002,0.000340,0.000009,0.000013,
TickAssetPlayerInstances,1634,58.836160,0.014106,2.279260,2.279264,0.000004,30.051286,30.051297,0.000011,0.000003,0.000596,0.000009,0.000023,
UAIPerceptionSystem,1634,58.624721,0.013976,2.265755,2.265762,0.000007,30.137948,30.137956,0.000008,0.000003,0.000646,0.000009,0.000019,
Game UI Tick,1634,58.629485,0.013871,2.273090,2.273095,0.000005,30.143019,30.143026,0.000007,0.000002,0.000406,0.000008,0.000011,
IslandManager::UpdateParticles,1633,59.010631,0.013868,2.425405,2.425407,0.000002,30.098378,30.098385,0.000007,0.000001,0.000496,0.000008,0.000021,
SolverDebugDraw,4900,177.065731,0.013743,2.425137,2.425138,0.000001,30.098472,30.098476,0.000004,0.000000,0.001390,0.000003,0.000025,
STAT_RHIMETHOD_UnlockBuffer_FlushForMem,792,28.618703,0.013730,2.423246,2.423289,0.000043,30.097450,30.097456,0.000006,0.000002,0.000744,0.000017,0.000065,
UMaterialInterface::InitDefaultMaterials,9,3019.121100,0.013724,1.646071,1.646078,0.000007,1.640647,1.649052,0.008405,0.000000,0.008405,0.001525,0.002736,
Allocate,3276,116.036516,0.013547,1.903767,1.903767,0.000000,30.136258,30.136259,0.000001,0.000000,0.000352,0.000004,0.000008,
FXPreRender_Simulate,1634,58.197926,0.013534,2.059134,2.071989,0.012855,30.135736,30.135736,0.000000,0.000000,0.012855,0.000008,0.000318,
Collisions::EndDetect,1633,59.010637,0.013295,2.425392,2.425397,0.000005,30.098364,30.098369,0.000005,0.000002,0.000326,0.000008,0.000013,
Event_PostLoad,184,525.343543,0.013137,1.642373,1.645137,0.002764,1.992579,1.992620,0.000041,0.000000,0.002764,0.000071,0.000256,
FMaterial::CacheShaders,37,134.328087,0.013098,1.646274,1.646928,0.000654,1.921697,1.921719,0.000022,0.000002,0.001133,0.000354,0.000262,
ULandscapeSubsystem,1634,58.624290,0.012920,2.265535,2.265735,0.000200,30.137934,30.137941,0.000007,0.000002,0.000200,0.000008,0.000007,
Source Buffers,1148,40.579679,0.012841,1.829394,1.829395,0.000001,30.119415,30.119416,0.000001,0.000000,0.000374,0.000011,0.000024,
ChaosDebugDrawComponent,1638,57.987486,0.012818,1.890632,1.890642,0.000010,30.138098,30.138106,0.000008,0.000001,0.000353,0.000008,0.000014,
PostLoadObjectsTime,184,525.402047,0.012784,1.642374,1.645136,0.002762,1.992581,1.992582,0.000001,0.000000,0.002762,0.000069,0.000256,
