Name,Count,CountPerSecond,TotalDurationSeconds,FirstStartSeconds,FirstFinishSeconds,FirstDurationSeconds,LastStartSeconds,LastFinishSeconds,LastDurationSeconds,MinDurationSeconds,MaxDurationSeconds,MeanDurationSeconds,DeviationDurationSeconds,
Oodle.Decode,1237,163.425720,0.040694,0.407913,0.408142,0.000229,7.977087,7.977101,0.000014,0.000000,0.001526,0.000033,0.000067,
DrawStringInternal_RuntimeCache,992,59.867700,0.040062,1.049470,1.050376,0.000906,17.619309,17.619340,0.000031,0.000013,0.000906,0.000040,0.000031,
STAT_FEngineLoop_ProcessPlayerControllersSlateOperations,991,60.140476,0.039938,1.141463,1.141484,0.000021,17.619521,17.619550,0.000029,0.000015,0.000494,0.000040,0.000022,
CreateFilterShadowPrimitives,996,60.232701,0.039868,1.056310,1.063797,0.007487,17.592158,17.592178,0.000020,0.000008,0.007487,0.000040,0.000237,
FPlatformMisc::PlatformPreInit,1,25.121841,0.039806,0.424166,0.463972,0.039806,0.424166,0.463972,0.039806,0.039806,0.039806,0.039806,0.000000,
Component CalcBounds,4294,259.039367,0.039559,1.042341,1.042341,0.000000,17.618970,17.618972,0.000002,0.000000,0.000385,0.000009,0.000013,
Weak-To-Strong WidgetPath,4595,278.785633,0.039381,1.137398,1.137415,0.000017,17.619595,17.619596,0.000001,0.000000,0.000484,0.000009,0.000016,
FPBDRigidsEvolutionGBF::DetectCollisions,990,60.116988,0.039330,1.150169,1.150796,0.000627,17.618041,17.618060,0.000019,0.000013,0.000965,0.000040,0.000051,
FinishVisibility,996,60.260748,0.038420,1.064188,1.064196,0.000008,17.592353,17.592360,0.000007,0.000003,0.002560,0.000039,0.000156,
AccelerationStructureTimeSliceCopy,494,30.611369,0.038352,1.324106,1.324122,0.000016,17.461865,17.461901,0.000036,0.000011,0.001283,0.000078,0.000097,
metasound::FRegistryContainerImpl::RegisterPendingNodes,3,78.104660,0.037946,0.862867,0.900319,0.037452,0.900787,0.901277,0.000490,0.000004,0.037452,0.012649,0.021482,
Module/MetasoundFrontend,1,26.668800,0.037497,0.862826,0.900323,0.037497,0.862826,0.900323,0.037497,0.037497,0.037497,0.037497,0.000000,
FInitParticleSimulationResourcesCommand,2,37.828636,0.037395,0.956088,0.974320,0.018232,0.989795,1.008958,0.019163,0.018232,0.019163,0.018698,0.000658,
FRDGBuilder::CreateUniformBuffers,1988,119.605322,0.037394,0.977210,0.977210,0.000000,17.598544,17.598544,0.000000,0.000000,0.000195,0.000019,0.000021,
Flush Time,3965,239.189018,0.037218,1.042514,1.042515,0.000001,17.619362,17.619362,0.000000,0.000000,0.000342,0.000009,0.000017,
FTriggerEventGraphTask,1047,63.609974,0.037114,1.137682,1.137690,0.000008,17.597344,17.597365,0.000021,0.000001,0.002687,0.000035,0.000087,
STAT_Shadow_GatherDynamicMeshElements,1992,120.520533,0.036752,1.063993,1.064016,0.000023,17.592293,17.592297,0.000004,0.000000,0.000327,0.000018,0.000014,
UObjectLoadAllCompiledInStructs,1,27.227184,0.036728,0.668802,0.705530,0.036728,0.668802,0.705530,0.036728,0.036728,0.036728,0.036728,0.000000,
STAT_ShadowOctreeTraversal,996,60.260682,0.036288,1.064160,1.064183,0.000023,17.592324,17.592350,0.000026,0.000002,0.000204,0.000036,0.000018,
GeomOverlapMultiple,995,59.858661,0.036219,0.993233,0.993250,0.000017,17.615702,17.615723,0.000021,0.000005,0.000667,0.000036,0.000036,
WholeScene Shadow Depths,1992,120.559476,0.036172,1.069631,1.069693,0.000062,17.592589,17.592596,0.000007,0.000003,0.000837,0.000018,0.000022,
FProjectedShadowInfo::GatherDynamicMeshElements,1992,120.520533,0.035866,1.063993,1.064016,0.000023,17.592293,17.592297,0.000004,0.000000,0.000325,0.000018,0.000014,
Calc SkelMesh Bounds,5968,360.024862,0.035795,1.042344,1.042345,0.000001,17.618976,17.618977,0.000001,0.000000,0.000381,0.000006,0.000011,
UEngine::Init,1,28.441411,0.035160,0.915976,0.951136,0.035160,0.915976,0.951136,0.035160,0.035160,0.035160,0.035160,0.000000,
Engine Initialized,1,28.451121,0.035148,0.915988,0.951136,0.035148,0.915988,0.951136,0.035148,0.035148,0.035148,0.035148,0.000000,
ConstructObject,2243,301.627890,0.035133,0.509960,0.509991,0.000031,7.946208,7.946275,0.000067,0.000000,0.004261,0.000016,0.000172,
UWorld::BlockTillLevelStreamingCompleted,1,28.467320,0.035128,0.998488,1.033616,0.035128,0.998488,1.033616,0.035128,0.035128,0.035128,0.035128,0.000000,
STAT_RenderShadowDepth,1992,120.559549,0.034756,1.069641,1.069692,0.000051,17.592590,17.592596,0.000006,0.000003,0.000836,0.000017,0.000022,
FStreamingPauseRenderingModule::EndStreamingPause,1,28.786091,0.034739,0.998876,1.033615,0.034739,0.998876,1.033615,0.034739,0.034739,0.034739,0.034739,0.000000,
UpdateOverlaps,993,59.753016,0.034092,0.997314,0.997320,0.000006,17.615703,17.615722,0.000019,0.000004,0.000664,0.000034,0.000035,
RHIInit,1,29.353920,0.034067,0.580383,0.614450,0.034067,0.580383,0.614450,0.034067,0.034067,0.034067,0.034067,0.000000,
SGameLayerManager [GameEngine.cpp(212)],991,60.142677,0.033666,1.142268,1.142289,0.000021,17.619734,17.619752,0.000018,0.000012,0.000606,0.000034,0.000025,
Update Buffers RT,1981,119.500453,0.033651,1.020973,1.020984,0.000011,17.598298,17.598316,0.000018,0.000002,0.000432,0.000017,0.000024,
UEngine::InitializeObjectReferences,2,119.517151,0.033475,0.916702,0.933436,0.016734,0.916695,0.933436,0.016741,0.016734,0.016741,0.016738,0.000005,
Translucency,996,60.432086,0.032693,1.119801,1.119824,0.000023,17.601094,17.601112,0.000018,0.000005,0.001967,0.000033,0.000077,
ShaderPrint::BeginView,996,60.230913,0.032446,1.055246,1.055331,0.000085,17.591583,17.591605,0.000022,0.000007,0.000922,0.000033,0.000066,
ProcessMouseMove,671,40.720734,0.032003,1.141515,1.141548,0.000033,17.619581,17.619607,0.000026,0.000018,0.000718,0.000048,0.000034,
SyncBodies,990,60.119434,0.031626,1.151290,1.151379,0.000089,17.618497,17.618511,0.000014,0.000011,0.003768,0.000032,0.000120,
FSceneRenderer::AllocateShadowDepthTargets,996,60.232723,0.031597,1.056315,1.063794,0.007479,17.592162,17.592177,0.000015,0.000005,0.007479,0.000032,0.000237,
FMobileSceneRenderer_BeginOcclusionTests,996,60.274503,0.031531,1.073437,1.073464,0.000027,17.597815,17.597837,0.000022,0.000000,0.000642,0.000032,0.000024,
FTextLocalizationManager::LoadLocalizationResourcesForPrioritizedCultures,2,14.218683,0.030473,0.524747,0.555050,0.030303,0.665237,0.665407,0.000170,0.000170,0.030303,0.015236,0.021307,
ReleaseTickGroup,6937,420.928259,0.030453,1.138440,1.138451,0.000011,17.618682,17.618683,0.000001,0.000000,0.000474,0.000004,0.000011,
Compile,1988,119.605394,0.030322,0.977199,0.977201,0.000002,17.598520,17.598523,0.000003,0.000002,0.000329,0.000015,0.000016,
PrepareViewStateForVisibility,996,60.230338,0.029558,1.054904,1.054926,0.000022,17.591399,17.591421,0.000022,0.000008,0.000434,0.000030,0.000023,
STAT_WaitForMeshPassSetupTask,9920,603.284532,0.029126,1.154444,1.154446,0.000002,17.597762,17.597763,0.000001,0.000000,0.002443,0.000003,0.000025,
Event_ProcessExportBundle,184,602.449087,0.028579,0.742899,0.742945,0.000046,1.046823,1.048319,0.001496,0.000003,0.004581,0.000155,0.000483,
FRenderAssetStreamingMipCalcTask_DoWork,142,8.659309,0.028109,1.141348,1.141382,0.000034,17.539766,17.539885,0.000119,0.000025,0.001226,0.000198,0.000185,
IncrementalPurgeGarbage,2,142.409570,0.028091,0.962704,0.976748,0.014044,0.962701,0.976748,0.014047,0.014044,0.014047,0.014045,0.000002,
Upload,1988,119.605322,0.027904,0.977184,0.977198,0.000014,17.598518,17.598518,0.000000,0.000000,0.000268,0.000014,0.000016,
FVulkanAsyncPoolSetDeletionWorker,87,5.595343,0.027890,1.271488,1.271914,0.000426,16.820061,16.820134,0.000073,0.000002,0.002739,0.000321,0.000590,
FRenderAssetStreamingMipCalcTask::DoWork,142,8.659318,0.027643,1.141363,1.141382,0.000019,17.539767,17.539884,0.000117,0.000019,0.001225,0.000195,0.000185,
FConfigContext::Load,169,305.724649,0.027534,0.401551,0.401621,0.000070,0.953652,0.954336,0.000684,0.000002,0.005581,0.000163,0.000606,
GPU Dispatch Setup [RT],996,60.231641,0.027182,1.055504,1.055580,0.000076,17.591645,17.591663,0.000018,0.000003,0.000643,0.000027,0.000044,
UMaterialInterface::InitDefaultMaterials,9,2016.580775,0.027083,0.755153,0.755166,0.000013,0.742197,0.759616,0.017419,0.000000,0.017419,0.003009,0.005645,
EndFrame,989,60.338929,0.027007,1.207931,1.207944,0.000013,17.598661,17.598676,0.000015,0.000009,0.000429,0.000027,0.000022,
UpdateCaptureContents,1,37.039781,0.026998,1.159917,1.186915,0.026998,1.159917,1.186915,0.026998,0.026998,0.026998,0.026998,0.000000,
MainThreadWaitingOnAsyncLoadingThread,38,289.221917,0.026427,0.916972,0.917696,0.000724,1.043950,1.048359,0.004409,0.000000,0.006398,0.000695,0.001536,
Sync Pull Results,990,60.119445,0.026419,1.151292,1.151328,0.000036,17.618499,17.618510,0.000011,0.000009,0.003763,0.000027,0.000119,
STAT_SetupCommonViewUniformBufferParameters,4967,299.534952,0.026270,1.016044,1.016048,0.000004,17.598415,17.598416,0.000001,0.000000,0.000568,0.000005,0.000015,
LoadLocalizedResourcesFromPaths,2,14.233255,0.026063,0.524763,0.550786,0.026023,0.665239,0.665279,0.000040,0.000040,0.026023,0.013031,0.018373,
Mine PSO: BindGfxPipeline,23410,1411.647169,0.025981,1.021231,1.021232,0.000001,17.604694,17.604695,0.000001,0.000000,0.000472,0.000001,0.000006,
STAT_FViewInfo_DestroyAllSnapshots,996,60.568133,0.025964,1.154455,1.154461,0.000006,17.598417,17.598746,0.000329,0.000005,0.001392,0.000026,0.000054,
STAT_PostprocessSettings,992,59.842856,0.025502,1.042120,1.042164,0.000044,17.618852,17.618869,0.000017,0.000008,0.000121,0.000026,0.000009,
BeginOcclusionTests,990,59.911411,0.025462,1.073439,1.073463,0.000024,17.597820,17.597837,0.000017,0.000010,0.000302,0.000026,0.000013,
STAT_Slate_CreateViewUniformBufferImmediate,1979,119.343623,0.025368,1.016051,1.016055,0.000004,17.598417,17.598420,0.000003,0.000002,0.000447,0.000013,0.000012,
FinalizeRelevance,996,60.232053,0.025306,1.055781,1.055808,0.000027,17.591815,17.591827,0.000012,0.000004,0.000761,0.000025,0.000059,
Tasks::Wait,63,3.787878,0.025243,0.959883,0.959925,0.000042,17.591879,17.591888,0.000009,0.000008,0.002552,0.000401,0.000468,
Slate::AddShapedTextElement,990,60.115305,0.025010,1.142510,1.143214,0.000704,17.610846,17.610862,0.000016,0.000010,0.000704,0.000025,0.000029,
FRDGAllocator::ReleaseAll,5964,358.814907,0.024762,0.977222,0.977222,0.000000,17.598603,17.598605,0.000002,0.000000,0.000175,0.000004,0.000007,
Extract Pose From Anim Data,991,60.179499,0.024495,1.149160,1.149169,0.000009,17.616552,17.616562,0.000010,0.000007,0.000208,0.000025,0.000020,
Pre-Compile Time,2,14.658243,0.024156,0.732302,0.751805,0.019503,0.864091,0.868744,0.004653,0.004653,0.019503,0.012078,0.010501,
FScene_UpdateAllLightSceneInfos,997,60.012426,0.024010,0.976873,0.976922,0.000049,17.590080,17.590099,0.000019,0.000006,0.000431,0.000024,0.000022,
FAudioThreadTask.SetListener,992,61.034180,0.023804,1.259124,1.259137,0.000013,17.512297,17.512312,0.000015,0.000004,0.000384,0.000024,0.000021,
Textures,1988,119.605358,0.023747,0.977208,0.977208,0.000000,17.598532,17.598537,0.000005,0.000000,0.001224,0.000012,0.000030,
Gathering Event Data,991,60.180160,0.023741,1.151127,1.151143,0.000016,17.618108,17.618348,0.000240,0.000008,0.000404,0.000024,0.000021,
ReadBlockFromFile,253,226.036350,0.023595,0.620000,0.620071,0.000071,1.739198,1.739289,0.000091,0.000022,0.002507,0.000093,0.000193,
RenderLightFunctionAtlas,990,59.907144,0.023494,1.066896,1.066929,0.000033,17.592455,17.592471,0.000016,0.000007,0.000144,0.000024,0.000010,
UpdateUniformBuffers,6118,368.099857,0.023397,0.976974,0.976975,0.000001,17.597463,17.597464,0.000001,0.000000,0.000204,0.000004,0.000006,
SetTextureReference,53,176.598970,0.023349,0.753273,0.753627,0.000354,1.048410,1.053388,0.004978,0.000009,0.011877,0.000441,0.001750,
FStreamableTextureResource_InitRHI,53,176.602501,0.023255,0.753277,0.753627,0.000350,1.048412,1.053386,0.004974,0.000008,0.011875,0.000439,0.001750,
RHIUnlockBuffer_Memcpy,12921,777.170752,0.023125,0.979008,0.979008,0.000000,17.604698,17.604698,0.000000,0.000000,0.000260,0.000002,0.000004,
Event_PostLoad,184,602.478676,0.022997,0.742946,0.753258,0.010312,1.048322,1.048351,0.000029,0.000000,0.010312,0.000125,0.000783,
PostUpdateAnimation,992,59.682513,0.022908,0.996239,0.996328,0.000089,17.617501,17.617523,0.000022,0.000000,0.000419,0.000023,0.000017,
STAT_RHIMETHOD_ReadSurfaceFloatData_Flush,2,83.441111,0.022853,1.162524,1.165268,0.002744,1.166384,1.186493,0.020109,0.002744,0.020109,0.011427,0.012279,
PostLoadObjectsTime,184,602.529971,0.022566,0.742946,0.753254,0.010308,1.048323,1.048325,0.000002,0.000000,0.010308,0.000123,0.000783,
FEnhancedInputModule,991,60.138768,0.022486,1.140204,1.140535,0.000331,17.618741,17.618759,0.000018,0.000008,0.000331,0.000023,0.000014,
Fill Event Producer Data,991,60.180160,0.022376,1.151127,1.151143,0.000016,17.618109,17.618348,0.000239,0.000008,0.000239,0.000023,0.000017,
FAudioDevice_UpdatePluginSettingsObjectCache,992,61.034191,0.022355,1.259141,1.259151,0.000010,17.512315,17.512326,0.000011,0.000007,0.001276,0.000023,0.000046,
Submix Graph,693,41.661399,0.022118,0.950700,0.950945,0.000245,17.584790,17.584803,0.000013,0.000001,0.000853,0.000032,0.000052,
RaiseThreadPriority,3050,177.886534,0.022025,0.424056,0.424057,0.000001,17.569815,17.569817,0.000002,0.000000,0.000454,0.000007,0.000022,
FRDGBuilder::CollectBarriers,1988,119.605386,0.022001,0.977202,0.977203,0.000001,17.598525,17.598527,0.000002,0.000001,0.000543,0.000011,0.000017,
FIoStoreShaderCodeArchive::CreateShader,75,10.940124,0.021933,1.121678,1.121802,0.000124,7.977077,7.977176,0.000099,0.000008,0.001573,0.000292,0.000304,
STAT_DispatchTickGroup,6937,420.928515,0.021529,1.138450,1.138451,0.000001,17.618682,17.618683,0.000001,0.000000,0.000472,0.000003,0.000011,
TickHotfixables,991,60.153782,0.021393,1.136700,1.136710,0.000010,17.611131,17.611142,0.000011,0.000005,0.000509,0.000022,0.000037,
STAT_CalcSceneViewInitOptions,992,59.842585,0.020917,1.042004,1.042084,0.000080,17.618813,17.618828,0.000015,0.000007,0.000118,0.000021,0.000009,
FShaderPipelineCache::PrecompileGraphics,44,322.535717,0.020850,0.732306,0.733333,0.001027,0.867069,0.868725,0.001656,0.000020,0.001656,0.000474,0.000390,
LoadIniFileHierarchy,120,245.232777,0.020805,0.464952,0.469485,0.004533,0.953757,0.954283,0.000526,0.000006,0.004533,0.000173,0.000607,
STAT_ComputeAndMarkRelevanceForViewParallel_Finalize,996,60.232097,0.020627,1.055792,1.055801,0.000009,17.591815,17.591826,0.000011,0.000003,0.000758,0.000021,0.000052,
Collect Barriers,1988,119.605386,0.020604,0.977202,0.977203,0.000001,17.598525,17.598527,0.000002,0.000000,0.000542,0.000010,0.000017,
FUpdateStreamingRenderAssetsTask,708,43.174025,0.020579,1.211094,1.211103,0.000009,17.609821,17.609843,0.000022,0.000007,0.000586,0.000029,0.000051,
FAsyncTask::SyncCompletion,2891,167.973072,0.020569,0.408308,0.408308,0.000000,17.619397,17.619400,0.000003,0.000000,0.000734,0.000007,0.000024,
ForEachObjectOfClass,5044,308.320365,0.020428,1.259143,1.259146,0.000003,17.618746,17.618750,0.000004,0.000000,0.000259,0.000004,0.000008,
RHIBeginTransitions,42191,2491.892534,0.020396,0.673406,0.673406,0.000000,17.604714,17.604714,0.000000,0.000000,0.000464,0.000000,0.000003,
STAT_FEngineLoop_Tick_FinishedInputThisFrame,991,60.154535,0.020383,1.138162,1.138176,0.000014,17.612385,17.612398,0.000013,0.000005,0.000933,0.000021,0.000045,
FEnhancedInputModule::Tick,991,60.138776,0.020278,1.140205,1.140535,0.000330,17.618742,17.618758,0.000016,0.000008,0.000330,0.000020,0.000013,
RenderAssetUpdateCommand,70,149.956191,0.020081,1.288754,1.288811,0.000057,1.755551,1.755557,0.000006,0.000002,0.005736,0.000287,0.000965,
SceneVisibility_FrustumCull,996,60.232089,0.019818,1.055660,1.055675,0.000015,17.591688,17.591696,0.000008,0.000003,0.001023,0.000020,0.000065,
QueryCursor,992,58.473672,0.019691,0.654677,0.654686,0.000009,17.619564,17.619577,0.000013,0.000008,0.000199,0.000020,0.000008,
CaptureCommand,6,305.639040,0.019618,1.140261,1.149893,0.009632,1.158117,1.159892,0.001775,0.001775,0.009632,0.003270,0.003126,
STAT_SGameLayerManager_GetAspectRatioInset,992,59.539265,0.019249,0.958474,0.958475,0.000001,17.619739,17.619748,0.000009,0.000001,0.000585,0.000019,0.000020,
FAudioDevice_UpdateSources,991,60.972657,0.019107,1.259172,1.259184,0.000012,17.512349,17.512359,0.000010,0.000006,0.000992,0.000019,0.000039,
ProcessAsyncLoading,991,60.154630,0.019061,1.138216,1.138229,0.000013,17.612414,17.612426,0.000012,0.000007,0.000522,0.000019,0.000030,
UWorldPartitionSubsystem::UpdateStreamingSources,993,59.746793,0.018869,0.998501,0.998508,0.000007,17.618629,17.618640,0.000011,0.000004,0.000128,0.000019,0.000009,
FShaderTypeRegistration::CommitAll(),1,53.558995,0.018671,0.561173,0.579844,0.018671,0.561173,0.579844,0.018671,0.018671,0.018671,0.018671,0.000000,
STAT_ProcessMouseMove_RoutePointerMoveEvent,671,40.720778,0.018564,1.141532,1.141547,0.000015,17.619592,17.619606,0.000014,0.000010,0.000211,0.000028,0.000019,
bDoingActorTicks,991,60.136272,0.018553,1.139468,1.139499,0.000031,17.618694,17.618707,0.000013,0.000007,0.000236,0.000019,0.000011,
PassDependencies,1988,119.605408,0.018452,0.977200,0.977200,0.000000,17.598521,17.598522,0.000001,0.000000,0.000285,0.000009,0.000011,
LoadConfig,5061,8031.561290,0.018259,0.510148,0.510149,0.000001,1.140283,1.140287,0.000004,0.000000,0.000655,0.000004,0.000019,
STAT_FShaderPipelineCache_PrepareInitializer,44,322.653976,0.018031,0.732318,0.732489,0.000171,0.867102,0.868687,0.001585,0.000002,0.001585,0.000410,0.000364,
FSlateRHIResourceManager::CreateTextures,5,17.982701,0.017851,0.624658,0.642381,0.017723,0.902585,0.902703,0.000118,0.000002,0.017723,0.003570,0.007912,
CurrentSlateApp.InitializeRenderer,1,56.227158,0.017785,0.624617,0.642402,0.017785,0.624617,0.642402,0.017785,0.017785,0.017785,0.017785,0.000000,
Nav Tick Time,991,60.145243,0.017206,1.138353,1.138390,0.000037,17.615124,17.615134,0.000010,0.000007,0.000491,0.000017,0.000029,
STAT_FrustumCull_Loop,996,60.232126,0.017081,1.055670,1.055674,0.000004,17.591689,17.591696,0.000007,0.000003,0.001019,0.000017,0.000061,
OcclusionSubmittedFence Dispatch,996,60.274580,0.016993,1.073476,1.073482,0.000006,17.597847,17.597855,0.000008,0.000004,0.000971,0.000017,0.000043,
TG_LastDemotable,991,60.136312,0.016989,1.139464,1.139465,0.000001,17.618681,17.618692,0.000011,0.000001,0.000425,0.000017,0.000014,
PostInitProperties,20345,2735.909495,0.016929,0.509989,0.509990,0.000001,7.946265,7.946273,0.000008,0.000000,0.013064,0.000001,0.000092,
WaitForMovieToFinish,1,59.217149,0.016887,1.033703,1.050590,0.016887,1.033703,1.050590,0.016887,0.016887,0.016887,0.016887,0.000000,
FAudioDevice::Init,1,60.764416,0.016457,0.934232,0.950689,0.016457,0.934232,0.950689,0.016457,0.016457,0.016457,0.016457,0.000000,
TickRenderingTimer,989,60.297929,0.016098,1.196369,1.196382,0.000013,17.598248,17.598259,0.000011,0.000007,0.000112,0.000016,0.000007,
STAT_RHIMETHOD_LockTexture2DArray_Flush,5,12.258658,0.016094,0.658719,0.659127,0.000408,1.064360,1.066594,0.002234,0.000348,0.011735,0.003219,0.004823,
UpdatePrimitiveTransform (GT),2051,123.728383,0.016017,1.042346,1.042357,0.000011,17.618974,17.618979,0.000005,0.000000,0.000474,0.000008,0.000012,
FillComponentSpaceTransforms_WorkerThread,990,60.118729,0.015929,1.149191,1.149196,0.000005,17.616597,17.616605,0.000008,0.000004,0.000689,0.000016,0.000029,
EnhPIS_KeyDownPrev,990,60.105155,0.015865,1.144101,1.144108,0.000007,17.615224,17.615234,0.000010,0.000005,0.000505,0.000016,0.000030,
OnlineAsync,827,46.649313,0.015642,0.522672,0.522674,0.000002,18.250688,18.250693,0.000005,0.000000,0.003411,0.000019,0.000138,
FPBDRigidsEvolutionGBF::CreateConstraintGraph,990,60.119262,0.015497,1.150805,1.150825,0.000020,17.618066,17.618073,0.000007,0.000006,0.001231,0.000016,0.000041,
FResourceHeapManager_AllocateBufferPooled,930,120.742888,0.015449,1.020630,1.020632,0.000002,8.722940,8.722947,0.000007,0.000000,0.006419,0.000017,0.000217,
FPrimitiveSceneInfo_AddToScene,455,59.328160,0.015380,1.053753,1.053949,0.000196,8.722929,8.722961,0.000032,0.000009,0.000232,0.000034,0.000022,
SwapAccelerationStructures,497,30.204054,0.015288,1.149898,1.150148,0.000250,17.604627,17.604643,0.000016,0.000011,0.000250,0.000031,0.000021,
FRenderAssetStreamingManager::IncrementalUpdate,991,60.139491,0.015251,1.141087,1.141242,0.000155,17.619432,17.619444,0.000012,0.000002,0.000584,0.000015,0.000020,
Parse Meta,992,57.658790,0.015218,0.407543,0.419225,0.011682,17.612171,17.612205,0.000034,0.000000,0.011682,0.000015,0.000375,
FConfigCacheIni::InitializeConfigSystem,1,66.159444,0.015115,0.464005,0.479120,0.015115,0.464005,0.479120,0.015115,0.015115,0.015115,0.015115,0.000000,
FPBDRigidsEvolutionGBF::KinematicTargets,990,60.116258,0.015054,1.149890,1.149893,0.000003,17.617971,17.617981,0.000010,0.000003,0.000433,0.000015,0.000017,
HitTestGrid AddWidget,13886,836.296094,0.014919,1.015675,1.015686,0.000011,17.619842,17.619842,0.000000,0.000000,0.000093,0.000001,0.000002,
Scan For Advance,992,57.697078,0.014756,0.419226,0.419228,0.000002,17.612205,17.612471,0.000266,0.000002,0.000464,0.000015,0.000026,
FPrimitiveSceneInfo_CacheMeshDrawCommands,456,59.460963,0.014639,1.054118,1.054831,0.000713,8.722985,8.723015,0.000030,0.000009,0.000713,0.000032,0.000052,
LoadCoreModules,1,68.951251,0.014503,0.407537,0.422040,0.014503,0.407537,0.422040,0.014503,0.014503,0.014503,0.014503,0.000000,
Module/CoreUObject,1,69.017876,0.014489,0.407548,0.422037,0.014489,0.407548,0.422037,0.014489,0.014489,0.014489,0.014489,0.000000,
PlayFirstPreLoadScreen,2,133.752424,0.014478,0.642782,0.656883,0.014101,0.657358,0.657735,0.000377,0.000377,0.014101,0.007239,0.009704,
PlayFirstPreLoadScreen - FPreLoadScreenManager::Get()->Initialize,2,133.779264,0.014473,0.642784,0.656882,0.014098,0.657359,0.657734,0.000375,0.000375,0.014098,0.007236,0.009704,
PreUpdateAnimation,991,59.628182,0.014453,0.996115,0.996141,0.000026,17.615763,17.615773,0.000010,0.000005,0.000364,0.000015,0.000013,
STAT_FRenderAssetStreamingManager_IncrementalUpdate,991,60.139527,0.014335,1.141097,1.141242,0.000145,17.619432,17.619444,0.000012,0.000002,0.000580,0.000014,0.000020,
STAT_CacheMeshDrawCommands,456,59.461048,0.014294,1.054129,1.054831,0.000702,8.722986,8.723015,0.000029,0.000009,0.000702,0.000031,0.000051,
EnhPIS_Devices,12870,781.359898,0.014267,1.144111,1.144112,0.000001,17.615393,17.615394,0.000001,0.000000,0.000432,0.000001,0.000008,
STAT_FEngineLoop_MediaTickPostRender,990,60.118397,0.014263,1.143471,1.143479,0.000008,17.610971,17.610976,0.000005,0.000002,0.000553,0.000014,0.000063,
MyUMG_C [ListView_97],991,60.142878,0.014135,1.142413,1.142433,0.000020,17.619834,17.619842,0.000008,0.000005,0.000502,0.000014,0.000017,
CreateExport,514,1691.000849,0.014091,0.742900,0.742910,0.000010,1.046824,1.046862,0.000038,0.000000,0.004264,0.000027,0.000254,
FAudioDevice_UpdateAudioEngineSubsystems,991,60.972665,0.014012,1.259158,1.259166,0.000008,17.512334,17.512343,0.000009,0.000003,0.000153,0.000014,0.000011,
IncrementalDestroyGarbage,1,71.397972,0.014006,0.962705,0.976711,0.014006,0.962705,0.976711,0.014006,0.014006,0.014006,0.014006,0.000000,
FScene_UpdatePrimitiveTransform,2051,123.728383,0.013910,1.042346,1.042357,0.000011,17.618975,17.618979,0.000004,0.000000,0.000473,0.000007,0.000012,
FMaterial::CacheShaders,37,158.626721,0.013753,0.755464,0.756453,0.000989,0.988715,0.988716,0.000001,0.000001,0.001575,0.000372,0.000323,
LightFunctionAtlasGeneration,990,59.907166,0.013631,1.066899,1.066925,0.000026,17.592458,17.592468,0.000010,0.000004,0.000132,0.000014,0.000007,
FCoreDelegates::OnInit.Broadcast,1,73.486185,0.013608,0.500897,0.514505,0.013608,0.500897,0.514505,0.013608,0.013608,0.013608,0.013608,0.000000,
STAT_PushPhysicsState,991,59.502566,0.013490,0.962963,0.962969,0.000006,17.617699,17.617707,0.000008,0.000004,0.000528,0.000014,0.000019,
HUD Time,992,59.864730,0.013452,1.048544,1.048555,0.000011,17.619229,17.619236,0.000007,0.000005,0.000116,0.000014,0.000006,
StartFinalPostprocessSettings,998,60.204841,0.013432,1.042121,1.042136,0.000015,17.618853,17.618861,0.000008,0.000001,0.000085,0.000013,0.000005,
DeferredShadingSceneRenderer ViewExtensionPostRenderView,996,60.282069,0.013397,1.070559,1.070565,0.000006,17.592876,17.592885,0.000009,0.000003,0.000156,0.000013,0.000007,
STAT_EditorDynamicPrimitiveDrawTime,996,60.274507,0.013311,1.073383,1.073391,0.000008,17.597770,17.597782,0.000012,0.000003,0.000085,0.000013,0.000006,
FMaterialShaderMap_IsComplete,41,175.777817,0.013243,0.755466,0.756417,0.000951,0.988715,0.988715,0.000000,0.000000,0.001523,0.000323,0.000315,
ConditionalFinishDestroyDeferred,1,75.866778,0.013181,0.963409,0.976590,0.013181,0.963409,0.976590,0.013181,0.013181,0.013181,0.013181,0.000000,
BeginFlushResourcesRHI,996,60.282047,0.013141,1.070589,1.070617,0.000028,17.592913,17.592921,0.000008,0.000004,0.000145,0.000013,0.000007,
ProcessIniContents,161,328.716332,0.013135,0.464050,0.464140,0.000090,0.953768,0.953834,0.000066,0.000002,0.003655,0.000082,0.000418,
FPBDRigidsEvolutionGBF::BuildGroups,990,60.119346,0.013084,1.150846,1.150864,0.000018,17.618083,17.618091,0.000008,0.000005,0.000965,0.000013,0.000031,
FPrimitiveSceneInfo_CacheMeshDrawCommand,468,61.026020,0.013065,1.054150,1.054698,0.000548,8.722990,8.723010,0.000020,0.000005,0.000551,0.000028,0.000058,
FMaterialShaderMapLayoutCache_CreateLayout,29,124.373842,0.013064,0.755496,0.756415,0.000919,0.988414,0.988664,0.000250,0.000206,0.001520,0.000450,0.000280,
SerializeExport,514,1683.391411,0.013031,0.742910,0.742943,0.000033,1.046862,1.048246,0.001384,0.000000,0.001655,0.000025,0.000107,
